2013/4/17,-5.499249458,-1.971710205,-2.504725933,-1.471861482
2013/4/18,-2.668818235,-1.421075702,-0.242365494,-0.395430595
2013/4/19,-0.387705654,-0.133067206,-0.583090365,-4.058226585
2013/4/22,2.08434701,0.266488999,0.635386109,-1.839080453
2013/4/23,1.871221781,2.901439667,1.554152489,0.702576101
2013/4/24,-0.16447936,1.420576811,-2.486848354,2.13953495
2013/4/25,0.719672859,-0.021222411,1.226091266,-0.045537341
2013/4/26,2.160977602,-0.403311402,0.145348832,1.184510231
2013/4/29,3.095600367,-0.213128731,1.499758124,0.270148575
2013/4/30,2.94336462,-0.34173429,-0.285986662,0.089806914
2013/5/1,-0.788201809,-1.693099022,-2.581261873,-0.628084362
2013/5/2,1.418197513,1.46064961,1.717369914,0.76749438
2013/5/3,1.001077414,0.923936427,0.482392669,1.12007165
2013/5/6,2.384550333,1.085799456,-0.096015364,0.044306602
2013/5/7,-0.445399493,1.326874495,-2.06631422,0.442869782
2013/5/8,1.129817843,2.452712536,1.668302298,1.455026507
2013/5/9,-1.524232507,-1.399878263,0.530888021,-0.999565423
2013/5/10,-0.831928551,0.30864197,1.296207428,0.526777864
2013/5/13,0.390754342,0.348717958,0.805687189,-0.218340605
2013/5/14,-2.392575979,2.391659737,0,0.700218797
2013/5/15,-3.381696939,2.495508194,-0.282087445,0.999565423
2013/5/16,1.335665107,-1.421893239,12.62140465,0.129087776
2013/5/17,-0.303282738,1.659751058,1.477791309,0.816501915
2013/5/20,2.231916189,0.291545182,-1.21699667,0.468883216
2013/5/21,-0.738265634,0.116279073,0.271455407,0.381841332
2013/5/22,0.385297716,-1.277584195,-2.790503979,0.845308542
2013/5/23,0.178088337,-0.921568632,0.728363335,-0.83822298
2013/5/24,0.680779815,-0.019790223,0.085070185,-0.549450576
2013/5/28,-0.833651602,2.513855934,1.529961705,0.297492564
2013/5/29,0.795353353,0.946128607,0.962745905,0.169491529
2013/5/30,1.490055084,1.893649578,1.036484241,-0.169204742
2013/5/31,-0.408565491,-2.402853489,-1.04636848,-1.186440706
2013/6/3,0.219017863,-0.057703406,1.098901153,1.372212648
2013/6/4,-0.312832803,-1.404926896,-0.082034454,0.084602371
2013/6/5,-0.93476665,-2.342377424,-0.164203614,-1.437024474
2013/6/6,-1.494012713,1.599040627,0.945723712,0.257289886
2013/6/7,0.764265835,1.514853477,-0.24439919,2.05303669
2013/6/10,-0.661142409,0.639534891,-0.530828893,-0.33528918
2013/6/11,-0.293923318,-3.812824965,-1.190476179,-0.841042876
2013/6/12,-1.236288905,-1.021021008,-0.332363933,-0.339270562
2013/6/13,0.873458445,1.719255686,1.500625253,0.765957475
2013/6/14,-1.356760263,-2.127659559,-1.067761779,-0.67567569
2013/6/17,0.453435659,0.284437209,2.532171011,1.06292522
2013/6/18,-0.053240743,1.316855788,0.485829949,2.355910778
2013/6/19,-2.031173944,-0.959808052,-0.564061224,-1.438553214
2013/6/20,-1.456737638,-3.290934801,-0.992706656,-3.04420352
2013/6/21,-0.800790727,-2.150313139,0.18825455,0.473118275
2013/6/24,-2.650544167,-3.050992012,-1.740124941,-1.840753436
2013/6/25,0.022358026,3.433098555,-0.207856998,0.784997821
2013/6/26,-1.132553458,1.297872305,1.583003521,0.605798364
2013/6/27,-1.0776999,1.407267332,1.004716039,0.30107528
2013/6/28,0.698359489,-0.642087817,-1.197726369,-0.557461381
2013/7/1,3.200262308,0.583698153,0,0.646830559
2013/7/2,2.265285254,-0.207253888,-0.061639614,-1.885175705
2013/7/3,0.551984489,-0.996884763,1.110197425,0.043668121
2013/7/5,-0.803231955,1.804069638,-0.081333876,1.440419078
2013/7/8,-0.567773461,2.039975166,0.22385022,0.344234079
2013/7/9,1.758824229,1.39337647,2.152284145,1.286449432
2013/7/10,-0.383568138,-1.155148387,1.01371491,-0.338696033
2013/7/11,1.558719397,0.826113224,1.81031096,1.69923532
2013/7/12,-0.1820786,1.538769007,0.270583689,-0.751879692
2013/7/15,0.218048811,1.968116522,-0.0385505,-0.547138035
2013/7/16,0.644534886,0.038602587,-0.848438084,-0.846381724
2013/7/17,0.026732063,-0.077175379,0.038895372,0.469483554
2013/7/18,0.336501598,1.737787247,0.544323504,0.382327944
2013/7/19,-1.576809287,-0.645283759,-0.154679045,4.612780571
2013/7/22,0.320037663,1.241642833,-0.387296677,0.566343069
2013/7/23,-1.717060328,-0.226415098,-0.622083962,-0.603378952
2013/7/24,5.136160851,-1.304841161,0.117370889,-0.364225
2013/7/25,-0.456289291,0.90055567,-0.351699889,0.284321696
2013/7/26,0.567844927,-0.85453856,-0.015686275,-0.162008911
2013/7/29,1.541985035,-1.0917449,-0.651082516,-0.64908725
2013/7/30,1.23495388,0.271107674,1.342281938,-0.040832993
2013/7/31,-0.174269825,0.69524914,-0.311647832,-0.449346393
2013/8/1,0.916182339,1.380897641,1.176240683,1.025851488
2013/8/2,1.284061313,0.264850557,1.154841423,0.324939072
2013/8/5,1.493924856,-0.245283023,0.458190143,-0.728744924
2013/8/6,-0.89466399,-2.629090309,-0.380083621,-0.856443703
2013/8/7,-0.058033314,0.038850039,-0.343380392,0.123406008
2013/8/8,-0.853800178,0.543689311,0.535987735,-0.041084636
2013/8/9,-1.422962666,-0.888373911,-0.788271129,-0.328812152
2013/8/12,2.840796471,-0.818394363,1.101600528,0.082474224
2013/8/13,4.752225399,1.709233761,-0.074031889,-0.288421929
2013/8/14,1.824049711,-0.347691715,0.214661568,-0.53719008
2013/8/15,-0.118355066,-1.415002942,-7.172915936,-0.290818453
2013/8/16,0.887710631,-1.002752662,-0.878088653,-0.208333328
2013/8/19,1.076981306,-2.025819302,0,-0.417536527
2013/8/20,-1.313664436,1.196026802,0.206015661,-0.54507339
2013/8/21,0.257449061,-1.522435904,-1.027960539,-0.463743687
2013/8/22,0.119436264,1.525630593,-0.249272957,0.720033884
2013/8/23,-0.385716558,-0.160288513,-0.624739707,0
2013/8/26,0.389206022,-0.461569339,-0.12573345,-0.714886487
2013/8/27,-2.859017372,-2.741935492,-1.447754979,-1.821262121
2013/8/28,0.47197035,0.145107791,-0.170321479,0.086281277
2013/8/29,0.16378215,0.331194371,0.021326508,-0.387931049
2013/8/30,-0.91193819,-0.288838446,-0.597014904,0.129813939
2013/9/3,0.27995798,2.151872635,0.729300737,-0.345721692
2013/9/4,2.069466591,0.465869963,1.235093713,0.477016479
2013/9/5,-0.685995936,0.524193525,-0.3365587,-0.043159258
2013/9/6,0.595634699,-1.283594012,-0.590966642,0
2013/9/9,1.595680594,1.767574191,1.571125269,0.993091524
2013/9/10,-2.277890921,1.996406436,0.982441485,2.052159071
2013/9/11,-5.444363594,-0.704638898,0.910784543,0.921658993
2013/9/12,1.064762354,-0.926473498,-0.348717958,-0.996263981
2013/9/13,-1.648014545,0.457620382,0.123507619,-0.293501049
2013/9/16,-3.179178238,1.010100961,0.246710524,1.513877153
2013/9/17,1.15524745,0.392156869,-0.041017227,1.284175634
2013/9/18,2.055697203,1.97265625,1.743947506,1.676891565
2013/9/19,1.639838219,-0.49798888,-0.725952804,-1.609010458
2013/9/20,-1.035358906,-1.424446583,-0.426569164,-1.839738369
2013/9/23,4.969940662,-3.202499628,-0.958792329,1.124531388
2013/9/24,-0.313875765,-1.230583072,-0.556127727,0.164744645
2013/9/25,-1.547740698,0.612745106,1.201325655,-0.370065778
2013/9/26,0.973978758,-0.669914722,-2.701596498,0.0825423
2013/9/27,-0.713668704,-0.081749439,-1.851072788,-0.824742258
2013/9/30,-1.242879391,-0.777255058,0.432918996,-0.66528064
2013/10/1,2.351337194,0.185528755,-0.81515938,1.172038555
2013/10/2,0.327895731,0.226337448,0.344234079,0.661977649
2013/10/3,-1.256230116,-0.636419654,-1.350771904,-0.945334971
2013/10/4,-0.078608222,1.528925657,0.06520322,-0.207468882
2013/10/7,0.977164984,-1.953601956,-0.564726353,-0.457380444
2013/10/8,-1.396207094,-1.058530569,-1.114023566,-1.127819538
2013/10/9,1.174366832,0.587371528,-0.59642148,-0.422475696
2013/10/10,0.62681365,2.75286746,2.266666651,2.885023355
2013/10/11,0.64823401,-0.101481631,1.173402905,0.618556678
2013/10/14,0.655016541,0.772043884,0.257731944,-0.081967212
2013/10/15,0.532215118,-1.491935492,-0.685518444,-0.779327333
2013/10/16,0.488088548,4.05239439,-0.798101783,0.702769756
2013/10/17,0.675694525,0.550747454,-0.930637121,1.313628912
2013/10/18,0.870168507,0.058685444,0.790132105,3.52512145
2013/10/21,2.450824261,-0.234604105,-0.135011539,2.309197664
2013/10/22,-0.286653042,-0.529100537,-1.221107721,-0.45906657
2013/10/23,0.979576528,-1.12293148,-1.743929386,-1.229823232
2013/10/24,1.323910356,-0.079697154,0.536957979,0.933852136
2013/10/25,-1.118986249,-0.179461613,0.359784573,-0.231303006
2013/10/28,0.744926393,0.179784253,0.423068345,0.811437428
2013/10/29,-2.490771532,0.139581263,1.219512224,0.459946334
2013/10/30,1.590545774,-0.657108724,-0.525739312,0.610454023
2013/10/31,-0.417987555,-2.224894762,-0.63862586,-0.87220329
2013/11/1,-0.511189938,-0.082000822,0.022163121,1.530221939
2013/11/4,1.292233109,-0.225687325,0.066474631,-0.414468735
2013/11/5,-0.24698624,-0.514085948,2.147918463,-0.037835792
2013/11/6,-0.861929536,0.496072769,0.932148278,1.816805482
2013/11/7,-1.617906809,-0.555326998,-0.730240524,-1.115241647
2013/11/8,1.57426846,3.28852129,1.730852485,1.691729307
2013/11/11,-0.290456444,0.460552663,-0.276478082,-0.147874311
2013/11/12,0.185339317,-1.295594931,1.215610981,0.148093298
2013/11/13,0.119997695,0.949111462,1.116729856,0.369685769
2013/11/14,1.445545197,0.440088004,-10.96061707,-0.589318573
2013/11/15,-0.600007594,0.378410667,0.795693874,0.778065979
2013/11/18,-1.211830258,0.773809552,-1.137682796,0.073529415
2013/11/19,0.17758359,0.74817878,0.610615313,-0.698016167
2013/11/20,-0.875757873,-0.781708062,-0.887021482,-0.258971512
2013/11/21,1.191456318,1.890880466,1.13047576,-0.185459942
2013/11/22,-0.256363034,1.314517736,-0.046576619,0.631735444
2013/11/25,0.757983863,1.679068923,-0.885368109,-1.29246676
2013/11/26,1.844426632,-0.525426924,-0.282087445,0.187055737
2013/11/27,2.354705572,0.075457461,0.282885432,0.186706498
2013/11/29,1.851783991,-0.245051831,-0.094029151,-0.63361907
2013/12/2,-0.870393991,-0.566893399,-0.752941191,0
2013/12/3,2.737877131,-0.931204855,0.806069255,-0.375093788
2013/12/4,-0.233436108,-0.172645316,-0.051740356,0.30120483
2013/12/5,0.513451338,-1.88316679,-1.59536922,-0.713213205
2013/12/6,-1.387741923,0.842146516,1.769488335,1.852551937
2013/12/9,1.144601941,1.204117298,-0.281954885,0.927988112
2013/12/10,-0.155359,-0.710036457,-0.047125354,-0.183891132
2013/12/11,-0.740871727,-1.990722895,-1.555869818,-2.063374996
2013/12/12,-0.146073818,0.394399524,-1.772030592,-0.150489092
2013/12/13,-1.090020299,0.117855035,-1.316431046,1.130369306
2013/12/16,0.553721845,-0.137335688,2.173913002,0.521609545
2013/12/17,-0.450224221,-0.412573665,1.160541534,0.185322464
2013/12/18,-0.760374069,2.505425215,0.382409185,1.405845404
2013/12/19,-1.145668745,-0.153964594,0.333333343,-0.328347325
2013/12/20,0.837527096,0.636083245,0.284765065,0.146412879
2013/12/23,3.837747335,0.383068383,2.082347393,0.146198824
2013/12/24,-0.424494386,0.038160656,0.556328237,0.766423345
2013/12/26,-0.66411823,-0.152584404,0.50714618,0.796812773
2013/12/27,-0.675651729,-0.171919778,1.009174347,0
2013/12/30,-0.994483054,-0.650593162,1.044505,0.215594679
2013/12/31,1.172184944,0.365947604,0.80898875,0.50197202
