日期,股票代码,名称,收盘价
2003-11-07,'000001,上证指数,1335.205
2003-11-06,'000001,上证指数,1356.79
2003-11-05,'000001,上证指数,1385.11
2003-11-04,'000001,上证指数,1389.545
2003-11-03,'000001,上证指数,1364.055
2003-10-31,'000001,上证指数,1348.303
2003-10-30,'000001,上证指数,1344.633
2003-10-29,'000001,上证指数,1361.487
2003-10-28,'000001,上证指数,1369.325
2003-10-27,'000001,上证指数,1369.463
2003-10-24,'000001,上证指数,1381.83
2003-10-23,'000001,上证指数,1386.653
2003-10-22,'000001,上证指数,1398.01
2003-10-21,'000001,上证指数,1364.301
2003-10-20,'000001,上证指数,1359.498
2003-10-17,'000001,上证指数,1370.582
2003-10-16,'000001,上证指数,1365.505
2003-10-15,'000001,上证指数,1383.098
2003-10-14,'000001,上证指数,1388.172
2003-10-13,'000001,上证指数,1399.658
2003-10-10,'000001,上证指数,1404.008
2003-10-09,'000001,上证指数,1369.174
2003-10-08,'000001,上证指数,1371.685
2003-09-30,'000001,上证指数,1367.161
2003-09-29,'000001,上证指数,1355.335
2003-09-26,'000001,上证指数,1370.843
2003-09-25,'000001,上证指数,1376.291
2003-09-24,'000001,上证指数,1394.229
2003-09-23,'000001,上证指数,1390.174
2003-09-22,'000001,上证指数,1381.443
2003-09-19,'000001,上证指数,1391.37
2003-09-18,'000001,上证指数,1390.485
2003-09-17,'000001,上证指数,1389.822
2003-09-16,'000001,上证指数,1406.104
2003-09-15,'000001,上证指数,1397.54
2003-09-12,'000001,上证指数,1409.162
2003-09-11,'000001,上证指数,1423.96
2003-09-10,'000001,上证指数,1423.177
2003-09-09,'000001,上证指数,1420.074
2003-09-08,'000001,上证指数,1425.727
2003-09-05,'000001,上证指数,1431.533
2003-09-04,'000001,上证指数,1447.425
2003-09-03,'000001,上证指数,1447.85
2003-09-02,'000001,上证指数,1446.512
2003-09-01,'000001,上证指数,1449.816
2003-08-29,'000001,上证指数,1421.983
2003-08-28,'000001,上证指数,1415.693
2003-08-27,'000001,上证指数,1425.362
2003-08-26,'000001,上证指数,1425.212
2003-08-25,'000001,上证指数,1422.176
2003-08-22,'000001,上证指数,1438.883
2003-08-21,'000001,上证指数,1441.09
2003-08-20,'000001,上证指数,1441.664
2003-08-19,'000001,上证指数,1449.712
2003-08-18,'000001,上证指数,1445.089
2003-08-15,'000001,上证指数,1450.203
2003-08-14,'000001,上证指数,1455.899
2003-08-13,'000001,上证指数,1465.827
2003-08-12,'000001,上证指数,1479.283
2003-08-11,'000001,上证指数,1474.413
2003-08-08,'000001,上证指数,1471.272
2003-08-07,'000001,上证指数,1487.37
2003-08-06,'000001,上证指数,1486.252
2003-08-05,'000001,上证指数,1494.312
2003-08-04,'000001,上证指数,1494.365
2003-08-01,'000001,上证指数,1476.969
2003-07-31,'000001,上证指数,1476.742
2003-07-30,'000001,上证指数,1479.652
2003-07-29,'000001,上证指数,1477.296
2003-07-28,'000001,上证指数,1470.393
2003-07-25,'000001,上证指数,1477.651
2003-07-24,'000001,上证指数,1493.451
2003-07-23,'000001,上证指数,1502.148
2003-07-22,'000001,上证指数,1498.485
2003-07-21,'000001,上证指数,1495.885
2003-07-18,'000001,上证指数,1507.162
2003-07-17,'000001,上证指数,1539.358
2003-07-16,'000001,上证指数,1529.491
2003-07-15,'000001,上证指数,1525.439
2003-07-14,'000001,上证指数,1521.414
2003-07-11,'000001,上证指数,1528.854
2003-07-10,'000001,上证指数,1531.927
2003-07-09,'000001,上证指数,1503.314
2003-07-08,'000001,上证指数,1512.019
2003-07-07,'000001,上证指数,1501.484
2003-07-04,'000001,上证指数,1502.349
2003-07-03,'000001,上证指数,1504.436
2003-07-02,'000001,上证指数,1499.682
2003-07-01,'000001,上证指数,1484.704
2003-06-30,'000001,上证指数,1486.024
2003-06-27,'000001,上证指数,1497.054
2003-06-26,'000001,上证指数,1515.375
2003-06-25,'000001,上证指数,1502.077
2003-06-24,'000001,上证指数,1512.429
2003-06-23,'000001,上证指数,1511.365
2003-06-20,'000001,上证指数,1529.47
2003-06-19,'000001,上证指数,1538.754
2003-06-18,'000001,上证指数,1553.877
2003-06-17,'000001,上证指数,1557.175
2003-06-16,'000001,上证指数,1559.705
2003-06-13,'000001,上证指数,1566.766
2003-06-12,'000001,上证指数,1562.106
2003-06-11,'000001,上证指数,1565.84
2003-06-10,'000001,上证指数,1538.762
2003-06-09,'000001,上证指数,1530.215
2003-06-06,'000001,上证指数,1538.92
2003-06-05,'000001,上证指数,1556.249
2003-06-04,'000001,上证指数,1574.111
2003-06-03,'000001,上证指数,1562.237
2003-06-02,'000001,上证指数,1576.528
2003-05-30,'000001,上证指数,1576.261
2003-05-29,'000001,上证指数,1568.156
2003-05-28,'000001,上证指数,1551.811
2003-05-27,'000001,上证指数,1568.341
2003-05-26,'000001,上证指数,1569.512
2003-05-23,'000001,上证指数,1560.955
2003-05-22,'000001,上证指数,1546.113
2003-05-21,'000001,上证指数,1533.483
2003-05-20,'000001,上证指数,1535.52
2003-05-19,'000001,上证指数,1555.447
2003-05-16,'000001,上证指数,1554.452
2003-05-15,'000001,上证指数,1555.285
2003-05-14,'000001,上证指数,1522.924
2003-05-13,'000001,上证指数,1485.307
2003-05-12,'000001,上证指数,1531.867
2003-04-30,'000001,上证指数,1521.444
2003-04-29,'000001,上证指数,1509.313
2003-04-28,'000001,上证指数,1537.691
2003-04-25,'000001,上证指数,1487.147
2003-04-24,'000001,上证指数,1503.59
2003-04-23,'000001,上证指数,1541.96
2003-04-22,'000001,上证指数,1568.692
2003-04-21,'000001,上证指数,1571.714
2003-04-18,'000001,上证指数,1603.077
2003-04-17,'000001,上证指数,1613.604
2003-04-16,'000001,上证指数,1606.24
2003-04-15,'000001,上证指数,1631.47
2003-04-14,'000001,上证指数,1616.072
2003-04-11,'000001,上证指数,1576.86
2003-04-10,'000001,上证指数,1551.18
2003-04-09,'000001,上证指数,1543.674
2003-04-08,'000001,上证指数,1520.551
2003-04-07,'000001,上证指数,1515.132
2003-04-04,'000001,上证指数,1521.128
2003-04-03,'000001,上证指数,1511.729
2003-04-02,'000001,上证指数,1521.32
2003-04-01,'000001,上证指数,1522.546
2003-03-31,'000001,上证指数,1510.578
2003-03-28,'000001,上证指数,1491.941
2003-03-27,'000001,上证指数,1499.347
2003-03-26,'000001,上证指数,1456.271
2003-03-25,'000001,上证指数,1462.4
2003-03-24,'000001,上证指数,1477.766
2003-03-21,'000001,上证指数,1474.657
2003-03-20,'000001,上证指数,1464.54
2003-03-19,'000001,上证指数,1469.96
2003-03-18,'000001,上证指数,1459.892
2003-03-17,'000001,上证指数,1469.274
2003-03-14,'000001,上证指数,1466.044
2003-03-13,'000001,上证指数,1464.649
2003-03-12,'000001,上证指数,1475.008
2003-03-11,'000001,上证指数,1469.548
2003-03-10,'000001,上证指数,1468.919
2003-03-07,'000001,上证指数,1493.093
2003-03-06,'000001,上证指数,1498.343
2003-03-05,'000001,上证指数,1517.179
2003-03-04,'000001,上证指数,1524.304
2003-03-03,'000001,上证指数,1525.483
2003-02-28,'000001,上证指数,1511.932
2003-02-27,'000001,上证指数,1513.704
2003-02-26,'000001,上证指数,1513.175
2003-02-25,'000001,上证指数,1511.275
2003-02-24,'000001,上证指数,1481.936
2003-02-21,'000001,上证指数,1478.871
2003-02-20,'000001,上证指数,1509.486
2003-02-19,'000001,上证指数,1510.803
2003-02-18,'000001,上证指数,1496.468
2003-02-17,'000001,上证指数,1496.523
2003-02-14,'000001,上证指数,1510.95
2003-02-13,'000001,上证指数,1504.338
2003-02-12,'000001,上证指数,1510.671
2003-02-11,'000001,上证指数,1492.764
2003-02-10,'000001,上证指数,1480.169
2003-01-29,'000001,上证指数,1499.815
2003-01-28,'000001,上证指数,1500.639
2003-01-27,'000001,上证指数,1496.157
2003-01-24,'000001,上证指数,1479.07
2003-01-23,'000001,上证指数,1450.616
2003-01-22,'000001,上证指数,1460.53
2003-01-21,'000001,上证指数,1454.891
2003-01-20,'000001,上证指数,1482.681
2003-01-17,'000001,上证指数,1478.675
2003-01-16,'000001,上证指数,1485.618
2003-01-15,'000001,上证指数,1459.92
2003-01-14,'000001,上证指数,1466.851
2003-01-13,'000001,上证指数,1386.314
2003-01-10,'000001,上证指数,1384.859
2003-01-09,'000001,上证指数,1397.384
2003-01-08,'000001,上证指数,1372.067
2003-01-07,'000001,上证指数,1332.061
2003-01-06,'000001,上证指数,1334.679
2003-01-03,'000001,上证指数,1319.868
2003-01-02,'000001,上证指数,1320.63
2002-12-31,'000001,上证指数,1357.654
2002-12-30,'000001,上证指数,1366.362
2002-12-27,'000001,上证指数,1382.971
2002-12-26,'000001,上证指数,1384.152
2002-12-25,'000001,上证指数,1421.515
2002-12-24,'000001,上证指数,1430.827
2002-12-23,'000001,上证指数,1430.199
2002-12-20,'000001,上证指数,1427.936
2002-12-19,'000001,上证指数,1413.597
2002-12-18,'000001,上证指数,1411.719
2002-12-17,'000001,上证指数,1416.096
2002-12-16,'000001,上证指数,1408.515
2002-12-13,'000001,上证指数,1396.898
2002-12-12,'000001,上证指数,1383.91
2002-12-11,'000001,上证指数,1379.195
2002-12-10,'000001,上证指数,1383.84
2002-12-09,'000001,上证指数,1400.867
2002-12-06,'000001,上证指数,1405.525
2002-12-05,'000001,上证指数,1404.88
2002-12-04,'000001,上证指数,1414.454
2002-12-03,'000001,上证指数,1408.843
2002-12-02,'000001,上证指数,1395.675
2002-11-29,'000001,上证指数,1434.182
2002-11-28,'000001,上证指数,1417.525
2002-11-27,'000001,上证指数,1378.752
2002-11-26,'000001,上证指数,1371.167
2002-11-25,'000001,上证指数,1398.438
2002-11-22,'000001,上证指数,1395.497
2002-11-21,'000001,上证指数,1390.629
2002-11-20,'000001,上证指数,1425.843
2002-11-19,'000001,上证指数,1462.174
2002-11-18,'000001,上证指数,1451.29
2002-11-15,'000001,上证指数,1463.691
2002-11-14,'000001,上证指数,1460.795
2002-11-13,'000001,上证指数,1490.464
2002-11-12,'000001,上证指数,1485.913
2002-11-11,'000001,上证指数,1504.403
2002-11-08,'000001,上证指数,1522.187
2002-11-07,'000001,上证指数,1554.237
2002-11-06,'000001,上证指数,1552.561
2002-11-05,'000001,上证指数,1558.239
2002-11-04,'000001,上证指数,1531.842
2002-11-01,'000001,上证指数,1510.76
2002-10-31,'000001,上证指数,1507.496
2002-10-30,'000001,上证指数,1509.707
2002-10-29,'000001,上证指数,1510.882
2002-10-28,'000001,上证指数,1502.716
2002-10-25,'000001,上证指数,1520.313
2002-10-24,'000001,上证指数,1536.52
2002-10-23,'000001,上证指数,1548.965
2002-10-22,'000001,上证指数,1548.104
2002-10-21,'000001,上证指数,1524.925
2002-10-18,'000001,上证指数,1519.539
2002-10-17,'000001,上证指数,1513.097
2002-10-16,'000001,上证指数,1537.388
2002-10-15,'000001,上证指数,1524.728
2002-10-14,'000001,上证指数,1531.676
2002-10-11,'000001,上证指数,1524.051
2002-10-10,'000001,上证指数,1530.407
2002-10-09,'000001,上证指数,1535.366
2002-10-08,'000001,上证指数,1562.993
2002-09-27,'000001,上证指数,1581.618
2002-09-26,'000001,上证指数,1587.649
2002-09-25,'000001,上证指数,1597.837
2002-09-24,'000001,上证指数,1596.732
2002-09-23,'000001,上证指数,1602.591
2002-09-20,'000001,上证指数,1604.913
2002-09-19,'000001,上证指数,1619.354
2002-09-18,'000001,上证指数,1594.584
2002-09-17,'000001,上证指数,1604.881
2002-09-16,'000001,上证指数,1604.083
2002-09-13,'000001,上证指数,1625.759
2002-09-12,'000001,上证指数,1624.558
2002-09-11,'000001,上证指数,1620.355
2002-09-10,'000001,上证指数,1625.111
2002-09-09,'000001,上证指数,1621.582
2002-09-06,'000001,上证指数,1631.384
2002-09-05,'000001,上证指数,1641.807
2002-09-04,'000001,上证指数,1663.972
2002-09-03,'000001,上证指数,1674.07
2002-09-02,'000001,上证指数,1668.774
2002-08-30,'000001,上证指数,1666.618
2002-08-29,'000001,上证指数,1667.318
2002-08-28,'000001,上证指数,1676.77
2002-08-27,'000001,上证指数,1679.691
2002-08-26,'000001,上证指数,1670.685
2002-08-23,'000001,上证指数,1683.207
2002-08-22,'000001,上证指数,1686.111
2002-08-21,'000001,上证指数,1673.549
2002-08-20,'000001,上证指数,1671.351
2002-08-19,'000001,上证指数,1644.301
2002-08-16,'000001,上证指数,1646.792
2002-08-15,'000001,上证指数,1634.366
2002-08-14,'000001,上证指数,1646.722
2002-08-13,'000001,上证指数,1636.632
2002-08-12,'000001,上证指数,1634.566
2002-08-09,'000001,上证指数,1647.046
2002-08-08,'000001,上证指数,1659.802
2002-08-07,'000001,上证指数,1668.065
2002-08-06,'000001,上证指数,1670.619
2002-08-05,'000001,上证指数,1653.957
2002-08-02,'000001,上证指数,1661.871
2002-08-01,'000001,上证指数,1653.008
2002-07-31,'000001,上证指数,1651.594
2002-07-30,'000001,上证指数,1669.002
2002-07-29,'000001,上证指数,1665.674
2002-07-26,'000001,上证指数,1657.499
2002-07-25,'000001,上证指数,1665.109
2002-07-24,'000001,上证指数,1672.4
2002-07-23,'000001,上证指数,1673.861
2002-07-22,'000001,上证指数,1681.009
2002-07-19,'000001,上证指数,1713.861
2002-07-18,'000001,上证指数,1704.912
2002-07-17,'000001,上证指数,1701.718
2002-07-16,'000001,上证指数,1691.623
2002-07-15,'000001,上证指数,1687.945
2002-07-12,'000001,上证指数,1698.298
2002-07-11,'000001,上证指数,1696.94
2002-07-10,'000001,上证指数,1701.824
2002-07-09,'000001,上证指数,1729.986
2002-07-08,'000001,上证指数,1732.934
2002-07-05,'000001,上证指数,1722.188
2002-07-04,'000001,上证指数,1713.135
2002-07-03,'000001,上证指数,1730.919
2002-07-02,'000001,上证指数,1724.949
2002-07-01,'000001,上证指数,1713.705
2002-06-28,'000001,上证指数,1732.755
2002-06-27,'000001,上证指数,1723.545
2002-06-26,'000001,上证指数,1712.91
2002-06-25,'000001,上证指数,1706.591
2002-06-24,'000001,上证指数,1707.313
2002-06-21,'000001,上证指数,1562.722
2002-06-20,'000001,上证指数,1516.151
2002-06-19,'000001,上证指数,1507.668
2002-06-18,'000001,上证指数,1524.068
2002-06-17,'000001,上证指数,1496.242
2002-06-14,'000001,上证指数,1494.246
2002-06-13,'000001,上证指数,1511.711
2002-06-12,'000001,上证指数,1524.842
2002-06-11,'000001,上证指数,1530.963
2002-06-10,'000001,上证指数,1517.23
2002-06-07,'000001,上证指数,1529.507
2002-06-06,'000001,上证指数,1521.263
2002-06-05,'000001,上证指数,1462.0
2002-06-04,'000001,上证指数,1490.514
2002-06-03,'000001,上证指数,1483.348
2002-05-31,'000001,上证指数,1515.733
2002-05-30,'000001,上证指数,1523.522
2002-05-29,'000001,上证指数,1524.806
2002-05-28,'000001,上证指数,1558.524
2002-05-27,'000001,上证指数,1555.048
2002-05-24,'000001,上证指数,1549.466
2002-05-23,'000001,上证指数,1571.611
2002-05-22,'000001,上证指数,1564.489
2002-05-21,'000001,上证指数,1588.108
2002-05-20,'000001,上证指数,1541.53
2002-05-17,'000001,上证指数,1567.497
2002-05-16,'000001,上证指数,1549.501
2002-05-15,'000001,上证指数,1598.354
2002-05-14,'000001,上证指数,1616.231
2002-05-13,'000001,上证指数,1623.94
2002-05-10,'000001,上证指数,1638.198
2002-05-09,'000001,上证指数,1650.578
2002-05-08,'000001,上证指数,1652.368
2002-04-30,'000001,上证指数,1667.749
2002-04-29,'000001,上证指数,1665.812
2002-04-26,'000001,上证指数,1640.589
2002-04-25,'000001,上证指数,1615.919
2002-04-24,'000001,上证指数,1611.051
2002-04-23,'000001,上证指数,1624.546
2002-04-22,'000001,上证指数,1627.48
2002-04-19,'000001,上证指数,1635.172
2002-04-18,'000001,上证指数,1628.137
2002-04-17,'000001,上证指数,1644.395
2002-04-16,'000001,上证指数,1640.285
2002-04-15,'000001,上证指数,1649.5
2002-04-12,'000001,上证指数,1658.979
2002-04-11,'000001,上证指数,1649.53
2002-04-10,'000001,上证指数,1677.658
2002-04-09,'000001,上证指数,1667.522
2002-04-08,'000001,上证指数,1640.65
2002-04-05,'000001,上证指数,1634.643
2002-04-04,'000001,上证指数,1641.699
2002-04-03,'000001,上证指数,1594.508
2002-04-02,'000001,上证指数,1582.883
2002-04-01,'000001,上证指数,1608.506
2002-03-29,'000001,上证指数,1603.905
2002-03-28,'000001,上证指数,1650.673
2002-03-27,'000001,上证指数,1654.231
2002-03-26,'000001,上证指数,1649.484
2002-03-25,'000001,上证指数,1675.289
2002-03-22,'000001,上证指数,1669.694
2002-03-21,'000001,上证指数,1685.017
2002-03-20,'000001,上证指数,1682.51
2002-03-19,'000001,上证指数,1665.357
2002-03-18,'000001,上证指数,1623.884
2002-03-15,'000001,上证指数,1620.976
2002-03-14,'000001,上证指数,1665.151
2002-03-13,'000001,上证指数,1623.432
2002-03-12,'000001,上证指数,1643.692
2002-03-11,'000001,上证指数,1664.094
2002-03-08,'000001,上证指数,1640.256
2002-03-07,'000001,上证指数,1613.001
2002-03-06,'000001,上证指数,1569.208
2002-03-05,'000001,上证指数,1560.079
2002-03-04,'000001,上证指数,1526.804
2002-03-01,'000001,上证指数,1502.54
2002-02-28,'000001,上证指数,1524.701
2002-02-27,'000001,上证指数,1538.319
2002-02-26,'000001,上证指数,1531.43
2002-02-25,'000001,上证指数,1530.284
2002-02-08,'000001,上证指数,1506.615
2002-02-07,'000001,上证指数,1515.394
2002-02-06,'000001,上证指数,1485.802
2002-02-05,'000001,上证指数,1518.28
2002-02-04,'000001,上证指数,1511.327
2002-02-01,'000001,上证指数,1485.77
2002-01-31,'000001,上证指数,1491.665
2002-01-30,'000001,上证指数,1396.605
2002-01-29,'000001,上证指数,1392.775
2002-01-28,'000001,上证指数,1359.549
2002-01-25,'000001,上证指数,1451.484
2002-01-24,'000001,上证指数,1456.404
2002-01-23,'000001,上证指数,1444.965
2002-01-22,'000001,上证指数,1358.691
2002-01-21,'000001,上证指数,1366.968
2002-01-18,'000001,上证指数,1415.438
2002-01-17,'000001,上证指数,1419.519
2002-01-16,'000001,上证指数,1479.619
2002-01-15,'000001,上证指数,1459.653
2002-01-14,'000001,上证指数,1485.108
2002-01-11,'000001,上证指数,1535.593
2002-01-10,'000001,上证指数,1576.437
2002-01-09,'000001,上证指数,1561.349
2002-01-08,'000001,上证指数,1583.461
2002-01-07,'000001,上证指数,1596.76
2002-01-04,'000001,上证指数,1611.393
2001-12-31,'000001,上证指数,1645.971
2001-12-28,'000001,上证指数,1639.484
2001-12-27,'000001,上证指数,1627.923
2001-12-26,'000001,上证指数,1633.643
2001-12-25,'000001,上证指数,1611.17
2001-12-24,'000001,上证指数,1606.104
2001-12-21,'000001,上证指数,1640.142
2001-12-20,'000001,上证指数,1631.537
2001-12-19,'000001,上证指数,1672.698
2001-12-18,'000001,上证指数,1687.29
2001-12-17,'000001,上证指数,1665.938
2001-12-14,'000001,上证指数,1675.514
2001-12-13,'000001,上证指数,1688.013
2001-12-12,'000001,上证指数,1715.172
2001-12-11,'000001,上证指数,1728.878
2001-12-10,'000001,上证指数,1748.682
2001-12-07,'000001,上证指数,1745.407
2001-12-06,'000001,上证指数,1751.182
2001-12-05,'000001,上证指数,1745.227
2001-12-04,'000001,上证指数,1769.681
2001-12-03,'000001,上证指数,1762.562
2001-11-30,'000001,上证指数,1747.993
2001-11-29,'000001,上证指数,1732.296
2001-11-28,'000001,上证指数,1735.0
2001-11-27,'000001,上证指数,1722.589
2001-11-26,'000001,上证指数,1705.885
2001-11-23,'000001,上证指数,1712.564
2001-11-22,'000001,上证指数,1715.813
2001-11-21,'000001,上证指数,1705.664
2001-11-20,'000001,上证指数,1699.732
2001-11-19,'000001,上证指数,1669.894
2001-11-16,'000001,上证指数,1646.763
2001-11-15,'000001,上证指数,1621.344
2001-11-14,'000001,上证指数,1617.102
2001-11-13,'000001,上证指数,1615.931
2001-11-12,'000001,上证指数,1621.195
2001-11-09,'000001,上证指数,1630.359
2001-11-08,'000001,上证指数,1605.871
2001-11-07,'000001,上证指数,1594.05
2001-11-06,'000001,上证指数,1671.278
2001-11-05,'000001,上证指数,1679.572
2001-11-02,'000001,上证指数,1691.351
2001-11-01,'000001,上证指数,1707.754
2001-10-31,'000001,上证指数,1689.17
2001-10-30,'000001,上证指数,1682.769
2001-10-29,'000001,上证指数,1700.477
2001-10-26,'000001,上证指数,1677.878
2001-10-25,'000001,上证指数,1676.499
2001-10-24,'000001,上证指数,1718.06
2001-10-23,'000001,上证指数,1670.562
2001-10-22,'000001,上证指数,1520.669
2001-10-19,'000001,上证指数,1572.453
2001-10-18,'000001,上证指数,1615.579
2001-10-17,'000001,上证指数,1643.066
2001-10-16,'000001,上证指数,1655.902
2001-10-15,'000001,上证指数,1687.28
2001-10-12,'000001,上证指数,1691.326
2001-10-11,'000001,上证指数,1638.326
2001-10-10,'000001,上证指数,1686.612
2001-10-09,'000001,上证指数,1744.64
2001-10-08,'000001,上证指数,1726.533
2001-09-28,'000001,上证指数,1764.867
2001-09-27,'000001,上证指数,1764.932
2001-09-26,'000001,上证指数,1767.814
2001-09-25,'000001,上证指数,1793.884
2001-09-24,'000001,上证指数,1794.961
2001-09-21,'000001,上证指数,1807.019
2001-09-20,'000001,上证指数,1818.419
2001-09-19,'000001,上证指数,1822.695
2001-09-18,'000001,上证指数,1798.622
2001-09-17,'000001,上证指数,1784.608
2001-09-14,'000001,上证指数,1818.382
2001-09-13,'000001,上证指数,1839.909
2001-09-12,'000001,上证指数,1852.604
2001-09-11,'000001,上证指数,1863.78
2001-09-10,'000001,上证指数,1856.529
2001-09-07,'000001,上证指数,1808.844
2001-09-06,'000001,上证指数,1861.561
2001-09-05,'000001,上证指数,1868.27
2001-09-04,'000001,上证指数,1862.36
2001-09-03,'000001,上证指数,1817.19
2001-08-31,'000001,上证指数,1834.138
2001-08-30,'000001,上证指数,1839.631
2001-08-29,'000001,上证指数,1847.536
2001-08-28,'000001,上证指数,1843.385
2001-08-27,'000001,上证指数,1827.25
2001-08-24,'000001,上证指数,1886.8
2001-08-23,'000001,上证指数,1902.99
2001-08-22,'000001,上证指数,1903.446
2001-08-21,'000001,上证指数,1938.871
2001-08-20,'000001,上证指数,1934.489
2001-08-17,'000001,上证指数,1924.003
2001-08-16,'000001,上证指数,1919.645
2001-08-15,'000001,上证指数,1947.359
2001-08-14,'000001,上证指数,1939.542
2001-08-13,'000001,上证指数,1955.1
2001-08-10,'000001,上证指数,1955.036
2001-08-09,'000001,上证指数,1924.59
2001-08-08,'000001,上证指数,1895.169
2001-08-07,'000001,上证指数,1903.932
2001-08-06,'000001,上证指数,1882.126
2001-08-03,'000001,上证指数,1958.692
2001-08-02,'000001,上证指数,1957.023
2001-08-01,'000001,上证指数,1986.928
2001-07-31,'000001,上证指数,1920.318
2001-07-30,'000001,上证指数,1956.823
2001-07-27,'000001,上证指数,2065.728
2001-07-26,'000001,上证指数,2094.009
2001-07-25,'000001,上证指数,2112.256
2001-07-24,'000001,上证指数,2136.454
2001-07-23,'000001,上证指数,2169.007
2001-07-20,'000001,上证指数,2179.624
2001-07-19,'000001,上证指数,2150.265
2001-07-18,'000001,上证指数,2146.541
2001-07-17,'000001,上证指数,2140.981
2001-07-16,'000001,上证指数,2146.236
2001-07-13,'000001,上证指数,2161.34
2001-07-12,'000001,上证指数,2165.491
2001-07-11,'000001,上证指数,2168.74
2001-07-10,'000001,上证指数,2189.785
2001-07-09,'000001,上证指数,2169.655
2001-07-06,'000001,上证指数,2170.521
2001-07-05,'000001,上证指数,2181.663
2001-07-04,'000001,上证指数,2202.058
2001-07-03,'000001,上证指数,2211.83
2001-07-02,'000001,上证指数,2205.985
2001-06-29,'000001,上证指数,2218.029
2001-06-28,'000001,上证指数,2219.25
2001-06-27,'000001,上证指数,2229.828
2001-06-26,'000001,上证指数,2233.591
2001-06-25,'000001,上证指数,2230.197
2001-06-22,'000001,上证指数,2206.067
2001-06-21,'000001,上证指数,2189.145
2001-06-20,'000001,上证指数,2163.123
2001-06-19,'000001,上证指数,2170.454
2001-06-18,'000001,上证指数,2167.647
2001-06-15,'000001,上证指数,2210.97
2001-06-14,'000001,上证指数,2202.398
2001-06-13,'000001,上证指数,2242.423
2001-06-12,'000001,上证指数,2222.959
2001-06-11,'000001,上证指数,2214.623
2001-06-08,'000001,上证指数,2223.068
2001-06-07,'000001,上证指数,2229.812
2001-06-06,'000001,上证指数,2238.501
2001-06-05,'000001,上证指数,2234.987
2001-06-04,'000001,上证指数,2226.779
2001-06-01,'000001,上证指数,2219.591
2001-05-31,'000001,上证指数,2214.257
2001-05-30,'000001,上证指数,2211.201
2001-05-29,'000001,上证指数,2180.276
2001-05-28,'000001,上证指数,2179.699
2001-05-25,'000001,上证指数,2193.576
2001-05-24,'000001,上证指数,2198.297
2001-05-23,'000001,上证指数,2197.595
2001-05-22,'000001,上证指数,2210.337
2001-05-21,'000001,上证指数,2213.595
2001-05-18,'000001,上证指数,2203.372
2001-05-17,'000001,上证指数,2194.647
2001-05-16,'000001,上证指数,2199.505
2001-05-15,'000001,上证指数,2191.064
2001-05-14,'000001,上证指数,2178.466
2001-05-11,'000001,上证指数,2155.405
2001-05-10,'000001,上证指数,2147.283
2001-05-09,'000001,上证指数,2132.89
2001-05-08,'000001,上证指数,2137.994
2001-04-30,'000001,上证指数,2119.184
2001-04-27,'000001,上证指数,2115.109
2001-04-26,'000001,上证指数,2105.056
2001-04-25,'000001,上证指数,2119.18
2001-04-24,'000001,上证指数,2166.174
2001-04-23,'000001,上证指数,2150.426
2001-04-20,'000001,上证指数,2152.335
2001-04-19,'000001,上证指数,2172.87
2001-04-18,'000001,上证指数,2172.564
2001-04-17,'000001,上证指数,2176.679
2001-04-16,'000001,上证指数,2168.059
2001-04-13,'000001,上证指数,2145.4
2001-04-12,'000001,上证指数,2134.798
2001-04-11,'000001,上证指数,2131.397
2001-04-10,'000001,上证指数,2128.479
2001-04-09,'000001,上证指数,2117.367
2001-04-06,'000001,上证指数,2108.606
2001-04-05,'000001,上证指数,2112.6
2001-04-04,'000001,上证指数,2090.719
2001-04-03,'000001,上证指数,2123.052
2001-04-02,'000001,上证指数,2125.084
2001-03-30,'000001,上证指数,2112.775
2001-03-29,'000001,上证指数,2101.658
2001-03-28,'000001,上证指数,2106.874
2001-03-27,'000001,上证指数,2107.258
2001-03-26,'000001,上证指数,2089.881
2001-03-23,'000001,上证指数,2053.539
2001-03-22,'000001,上证指数,2087.532
2001-03-21,'000001,上证指数,2066.39
2001-03-20,'000001,上证指数,2045.793
2001-03-19,'000001,上证指数,2036.617
2001-03-16,'000001,上证指数,2020.236
2001-03-15,'000001,上证指数,2022.601
2001-03-14,'000001,上证指数,2018.616
2001-03-13,'000001,上证指数,1998.699
2001-03-12,'000001,上证指数,2012.552
2001-03-09,'000001,上证指数,2011.66
2001-03-08,'000001,上证指数,2000.9
2001-03-07,'000001,上证指数,1991.177
2001-03-06,'000001,上证指数,1990.06
2001-03-05,'000001,上证指数,1984.2
2001-03-02,'000001,上证指数,1985.111
2001-03-01,'000001,上证指数,1965.121
2001-02-28,'000001,上证指数,1959.18
2001-02-27,'000001,上证指数,1962.042
2001-02-26,'000001,上证指数,1954.693
2001-02-23,'000001,上证指数,1936.346
2001-02-22,'000001,上证指数,1907.26
2001-02-21,'000001,上证指数,1909.326
2001-02-20,'000001,上证指数,1953.218
2001-02-19,'000001,上证指数,1967.55
2001-02-16,'000001,上证指数,1941.964
2001-02-15,'000001,上证指数,1946.479
2001-02-14,'000001,上证指数,1963.2
2001-02-13,'000001,上证指数,1963.528
2001-02-12,'000001,上证指数,1961.221
2001-02-09,'000001,上证指数,1956.97
2001-02-08,'000001,上证指数,1930.138
2001-02-07,'000001,上证指数,1979.939
2001-02-06,'000001,上证指数,1995.315
